"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"20.01.2018 06:00 - 20.01.2018 07:00","0","251"
"20.01.2018 07:00 - 20.01.2018 08:00","0","486"
"20.01.2018 08:00 - 20.01.2018 09:00","0","560"
"20.01.2018 09:00 - 20.01.2018 10:00","0","553"
"20.01.2018 10:00 - 20.01.2018 11:00","0","517"
"20.01.2018 11:00 - 20.01.2018 12:00","0","485"
"20.01.2018 12:00 - 20.01.2018 13:00","0","460"
"20.01.2018 13:00 - 20.01.2018 14:00","0","443"
"20.01.2018 14:00 - 20.01.2018 15:00","0","425"
"20.01.2018 15:00 - 20.01.2018 16:00","0","466"
"20.01.2018 16:00 - 20.01.2018 17:00","0","483"
"20.01.2018 17:00 - 20.01.2018 18:00","0","480"
"20.01.2018 18:00 - 20.01.2018 19:00","0","472"
"20.01.2018 19:00 - 20.01.2018 20:00","0","437"
"20.01.2018 20:00 - 20.01.2018 21:00","0","416"
"20.01.2018 21:00 - 20.01.2018 22:00","0","476"
"20.01.2018 22:00 - 20.01.2018 23:00","0","494"
"20.01.2018 23:00 - 21.01.2018 00:00","0","502"
"21.01.2018 00:00 - 21.01.2018 01:00","0","368"
"21.01.2018 01:00 - 21.01.2018 02:00","0","334"
"21.01.2018 02:00 - 21.01.2018 03:00","0","215"
"21.01.2018 03:00 - 21.01.2018 04:00","0","118"
"21.01.2018 04:00 - 21.01.2018 05:00","0","128"
"21.01.2018 05:00 - 21.01.2018 06:00","0","223"
"21.01.2018 06:00 - 21.01.2018 07:00","0","264"
"21.01.2018 07:00 - 21.01.2018 08:00","0","382"
"21.01.2018 08:00 - 21.01.2018 09:00","0","423"
"21.01.2018 09:00 - 21.01.2018 10:00","0","512"
"21.01.2018 10:00 - 21.01.2018 11:00","0","495"
"21.01.2018 11:00 - 21.01.2018 12:00","0","497"
"21.01.2018 12:00 - 21.01.2018 13:00","0","479"
"21.01.2018 13:00 - 21.01.2018 14:00","0","524"
"21.01.2018 14:00 - 21.01.2018 15:00","0","500"
"21.01.2018 15:00 - 21.01.2018 16:00","0","511"
"21.01.2018 16:00 - 21.01.2018 17:00","0","487"
"21.01.2018 17:00 - 21.01.2018 18:00","0","501"
"21.01.2018 18:00 - 21.01.2018 19:00","0","449"
"21.01.2018 19:00 - 21.01.2018 20:00","0","477"
"21.01.2018 20:00 - 21.01.2018 21:00","0","475"
"21.01.2018 21:00 - 21.01.2018 22:00","0","369"
"21.01.2018 22:00 - 21.01.2018 23:00","0","407"
"21.01.2018 23:00 - 22.01.2018 00:00","0","409"
"22.01.2018 00:00 - 22.01.2018 01:00","0","226"
"22.01.2018 01:00 - 22.01.2018 02:00","0","71"
"22.01.2018 02:00 - 22.01.2018 03:00","0","49"
"22.01.2018 03:00 - 22.01.2018 04:00","0","59"
"22.01.2018 04:00 - 22.01.2018 05:00","0","201"
"22.01.2018 05:00 - 22.01.2018 06:00","0","354"
"22.01.2018 06:00 - 22.01.2018 07:00","0","451"
"22.01.2018 07:00 - 22.01.2018 08:00","0","506"
"22.01.2018 08:00 - 22.01.2018 09:00","0","363"
"22.01.2018 09:00 - 22.01.2018 10:00","0","388"
"22.01.2018 10:00 - 22.01.2018 11:00","0","438"
"22.01.2018 11:00 - 22.01.2018 12:00","0","426"
"22.01.2018 12:00 - 22.01.2018 13:00","0","447"
"22.01.2018 13:00 - 22.01.2018 14:00","0","475"
"22.01.2018 14:00 - 22.01.2018 15:00","0","472"
"22.01.2018 15:00 - 22.01.2018 16:00","0","464"
"22.01.2018 16:00 - 22.01.2018 17:00","0","437"
"22.01.2018 17:00 - 22.01.2018 18:00","0","467"
"22.01.2018 18:00 - 22.01.2018 19:00","0","462"
"22.01.2018 19:00 - 22.01.2018 20:00","0","448"
"22.01.2018 20:00 - 22.01.2018 21:00","0","437"
"22.01.2018 21:00 - 22.01.2018 22:00","0","417"
"22.01.2018 22:00 - 22.01.2018 23:00","0","385"
"22.01.2018 23:00 - 23.01.2018 00:00","0","451"
"23.01.2018 00:00 - 23.01.2018 01:00","0","534"
"23.01.2018 01:00 - 23.01.2018 02:00","0","509"
"23.01.2018 02:00 - 23.01.2018 03:00","0","479"
"23.01.2018 03:00 - 23.01.2018 04:00","0","417"
"23.01.2018 04:00 - 23.01.2018 05:00","0","479"
"23.01.2018 05:00 - 23.01.2018 06:00","0","496"
"23.01.2018 06:00 - 23.01.2018 07:00","0","469"
"23.01.2018 07:00 - 23.01.2018 08:00","0","436"
"23.01.2018 08:00 - 23.01.2018 09:00","0","237"
"23.01.2018 09:00 - 23.01.2018 10:00","0","205"
"23.01.2018 10:00 - 23.01.2018 11:00","0","179"
"23.01.2018 11:00 - 23.01.2018 12:00","0","220"
"23.01.2018 12:00 - 23.01.2018 13:00","0","311"
"23.01.2018 13:00 - 23.01.2018 14:00","0","280"
"23.01.2018 14:00 - 23.01.2018 15:00","0","247"
"23.01.2018 15:00 - 23.01.2018 16:00","0","160"
"23.01.2018 16:00 - 23.01.2018 17:00","0","208"
"23.01.2018 17:00 - 23.01.2018 18:00","0","400"
"23.01.2018 18:00 - 23.01.2018 19:00","0","338"
"23.01.2018 19:00 - 23.01.2018 20:00","0","267"
"23.01.2018 20:00 - 23.01.2018 21:00","0","158"
"23.01.2018 21:00 - 23.01.2018 22:00","0","5"
"23.01.2018 22:00 - 23.01.2018 23:00","229","0"
"23.01.2018 23:00 - 24.01.2018 00:00","337","0"
"24.01.2018 00:00 - 24.01.2018 01:00","431","0"
"24.01.2018 01:00 - 24.01.2018 02:00","470","0"
"24.01.2018 02:00 - 24.01.2018 03:00","443","0"
"24.01.2018 03:00 - 24.01.2018 04:00","454","0"
"24.01.2018 04:00 - 24.01.2018 05:00","443","0"
"24.01.2018 05:00 - 24.01.2018 06:00","358","0"
"24.01.2018 06:00 - 24.01.2018 07:00","57","0"
"24.01.2018 07:00 - 24.01.2018 08:00","0","227"
"24.01.2018 08:00 - 24.01.2018 09:00","0","215"
"24.01.2018 09:00 - 24.01.2018 10:00","0","243"
"24.01.2018 10:00 - 24.01.2018 11:00","0","139"
"24.01.2018 11:00 - 24.01.2018 12:00","1","0"
"24.01.2018 12:00 - 24.01.2018 13:00","117","0"
"24.01.2018 13:00 - 24.01.2018 14:00","204","0"
"24.01.2018 14:00 - 24.01.2018 15:00","211","0"
"24.01.2018 15:00 - 24.01.2018 16:00","193","0"
"24.01.2018 16:00 - 24.01.2018 17:00","180","0"
"24.01.2018 17:00 - 24.01.2018 18:00","180","0"
"24.01.2018 18:00 - 24.01.2018 19:00","306","0"
"24.01.2018 19:00 - 24.01.2018 20:00","424","0"
"24.01.2018 20:00 - 24.01.2018 21:00","529","0"
"24.01.2018 21:00 - 24.01.2018 22:00","646","0"
"24.01.2018 22:00 - 24.01.2018 23:00","704","0"
"24.01.2018 23:00 - 25.01.2018 00:00","656","0"
"25.01.2018 00:00 - 25.01.2018 01:00","659","0"
"25.01.2018 01:00 - 25.01.2018 02:00","672","0"
"25.01.2018 02:00 - 25.01.2018 03:00","702","0"
"25.01.2018 03:00 - 25.01.2018 04:00","714","0"
"25.01.2018 04:00 - 25.01.2018 05:00","718","0"
"25.01.2018 05:00 - 25.01.2018 06:00","626","0"
"25.01.2018 06:00 - 25.01.2018 07:00","456","0"
"25.01.2018 07:00 - 25.01.2018 08:00","83","0"
"25.01.2018 08:00 - 25.01.2018 09:00","26","0"
"25.01.2018 09:00 - 25.01.2018 10:00","55","0"
"25.01.2018 10:00 - 25.01.2018 11:00","82","0"
"25.01.2018 11:00 - 25.01.2018 12:00","101","0"
"25.01.2018 12:00 - 25.01.2018 13:00","143","0"
"25.01.2018 13:00 - 25.01.2018 14:00","127","0"
"25.01.2018 14:00 - 25.01.2018 15:00","88","0"
"25.01.2018 15:00 - 25.01.2018 16:00","41","0"
"25.01.2018 16:00 - 25.01.2018 17:00","0","39"
"25.01.2018 17:00 - 25.01.2018 18:00","0","87"
"25.01.2018 18:00 - 25.01.2018 19:00","0","75"
"25.01.2018 19:00 - 25.01.2018 20:00","0","30"
"25.01.2018 20:00 - 25.01.2018 21:00","14","0"
"25.01.2018 21:00 - 25.01.2018 22:00","66","0"
"25.01.2018 22:00 - 25.01.2018 23:00","247","0"
"25.01.2018 23:00 - 26.01.2018 00:00","310","0"
"26.01.2018 00:00 - 26.01.2018 01:00","145","0"
"26.01.2018 01:00 - 26.01.2018 02:00","80","0"
"26.01.2018 02:00 - 26.01.2018 03:00","47","0"
"26.01.2018 03:00 - 26.01.2018 04:00","25","0"
"26.01.2018 04:00 - 26.01.2018 05:00","0","36"
"26.01.2018 05:00 - 26.01.2018 06:00","0","141"
"26.01.2018 06:00 - 26.01.2018 07:00","0","193"
"26.01.2018 07:00 - 26.01.2018 08:00","0","278"
"26.01.2018 08:00 - 26.01.2018 09:00","0","240"
"26.01.2018 09:00 - 26.01.2018 10:00","0","216"
"26.01.2018 10:00 - 26.01.2018 11:00","0","276"
"26.01.2018 11:00 - 26.01.2018 12:00","0","234"
"26.01.2018 12:00 - 26.01.2018 13:00","0","248"
"26.01.2018 13:00 - 26.01.2018 14:00","0","259"
"26.01.2018 14:00 - 26.01.2018 15:00","0","249"
"26.01.2018 15:00 - 26.01.2018 16:00","0","288"
"26.01.2018 16:00 - 26.01.2018 17:00","0","351"
"26.01.2018 17:00 - 26.01.2018 18:00","0","389"
"26.01.2018 18:00 - 26.01.2018 19:00","0","335"
"26.01.2018 19:00 - 26.01.2018 20:00","0","306"
"26.01.2018 20:00 - 26.01.2018 21:00","0","184"
"26.01.2018 21:00 - 26.01.2018 22:00","0","169"
"26.01.2018 22:00 - 26.01.2018 23:00","0","116"
"26.01.2018 23:00 - 27.01.2018 00:00","0","113"
"27.01.2018 00:00 - 27.01.2018 01:00","0","254"
"27.01.2018 01:00 - 27.01.2018 02:00","0","167"
"27.01.2018 02:00 - 27.01.2018 03:00","0","125"
"27.01.2018 03:00 - 27.01.2018 04:00","0","104"
"27.01.2018 04:00 - 27.01.2018 05:00","0","160"
"27.01.2018 05:00 - 27.01.2018 06:00","0","269"
"27.01.2018 06:00 - 27.01.2018 07:00","0","272"
"27.01.2018 07:00 - 27.01.2018 08:00","0","235"
"27.01.2018 08:00 - 27.01.2018 09:00","0","266"
"27.01.2018 09:00 - 27.01.2018 10:00","0","304"
"27.01.2018 10:00 - 27.01.2018 11:00","0","336"
"27.01.2018 11:00 - 27.01.2018 12:00","0","259"
"27.01.2018 12:00 - 27.01.2018 13:00","0","243"
"27.01.2018 13:00 - 27.01.2018 14:00","0","246"
"27.01.2018 14:00 - 27.01.2018 15:00","0","175"
"27.01.2018 15:00 - 27.01.2018 16:00","0","201"
"27.01.2018 16:00 - 27.01.2018 17:00","0","286"
"27.01.2018 17:00 - 27.01.2018 18:00","0","376"
"27.01.2018 18:00 - 27.01.2018 19:00","0","273"
"27.01.2018 19:00 - 27.01.2018 20:00","0","153"
"27.01.2018 20:00 - 27.01.2018 21:00","54","0"
"27.01.2018 21:00 - 27.01.2018 22:00","263","0"
"27.01.2018 22:00 - 27.01.2018 23:00","372","0"
"27.01.2018 23:00 - 28.01.2018 00:00","444","0"
"28.01.2018 00:00 - 28.01.2018 01:00","386","0"
"28.01.2018 01:00 - 28.01.2018 02:00","439","0"
"28.01.2018 02:00 - 28.01.2018 03:00","561","0"
"28.01.2018 03:00 - 28.01.2018 04:00","562","0"
"28.01.2018 04:00 - 28.01.2018 05:00","561","0"
"28.01.2018 05:00 - 28.01.2018 06:00","540","0"
"28.01.2018 06:00 - 28.01.2018 07:00","499","0"
"28.01.2018 07:00 - 28.01.2018 08:00","454","0"
"28.01.2018 08:00 - 28.01.2018 09:00","397","0"
"28.01.2018 09:00 - 28.01.2018 10:00","405","0"
"28.01.2018 10:00 - 28.01.2018 11:00","337","0"
"28.01.2018 11:00 - 28.01.2018 12:00","300","0"
"28.01.2018 12:00 - 28.01.2018 13:00","295","0"
"28.01.2018 13:00 - 28.01.2018 14:00","358","0"
"28.01.2018 14:00 - 28.01.2018 15:00","396","0"
"28.01.2018 15:00 - 28.01.2018 16:00","361","0"
"28.01.2018 16:00 - 28.01.2018 17:00","256","0"
"28.01.2018 17:00 - 28.01.2018 18:00","167","0"
"28.01.2018 18:00 - 28.01.2018 19:00","137","0"
"28.01.2018 19:00 - 28.01.2018 20:00","211","0"
"28.01.2018 20:00 - 28.01.2018 21:00","280","0"
"28.01.2018 21:00 - 28.01.2018 22:00","350","0"
"28.01.2018 22:00 - 28.01.2018 23:00","452","0"
"28.01.2018 23:00 - 29.01.2018 00:00","499","0"
"29.01.2018 00:00 - 29.01.2018 01:00","542","0"
"29.01.2018 01:00 - 29.01.2018 02:00","574","0"
"29.01.2018 02:00 - 29.01.2018 03:00","614","0"
"29.01.2018 03:00 - 29.01.2018 04:00","537","0"
"29.01.2018 04:00 - 29.01.2018 05:00","448","0"
"29.01.2018 05:00 - 29.01.2018 06:00","262","0"
"29.01.2018 06:00 - 29.01.2018 07:00","100","0"
"29.01.2018 07:00 - 29.01.2018 08:00","35","0"
"29.01.2018 08:00 - 29.01.2018 09:00","53","0"
"29.01.2018 09:00 - 29.01.2018 10:00","34","0"
"29.01.2018 10:00 - 29.01.2018 11:00","49","0"
"29.01.2018 11:00 - 29.01.2018 12:00","38","0"
"29.01.2018 12:00 - 29.01.2018 13:00","93","0"
"29.01.2018 13:00 - 29.01.2018 14:00","101","0"
"29.01.2018 14:00 - 29.01.2018 15:00","133","0"
"29.01.2018 15:00 - 29.01.2018 16:00","133","0"
"29.01.2018 16:00 - 29.01.2018 17:00","96","0"
"29.01.2018 17:00 - 29.01.2018 18:00","0","81"
"29.01.2018 18:00 - 29.01.2018 19:00","0","182"
"29.01.2018 19:00 - 29.01.2018 20:00","66","0"
"29.01.2018 20:00 - 29.01.2018 21:00","270","0"
"29.01.2018 21:00 - 29.01.2018 22:00","370","0"
"29.01.2018 22:00 - 29.01.2018 23:00","502","0"
"29.01.2018 23:00 - 30.01.2018 00:00","544","0"
"30.01.2018 00:00 - 30.01.2018 01:00","449","0"
"30.01.2018 01:00 - 30.01.2018 02:00","450","0"
"30.01.2018 02:00 - 30.01.2018 03:00","535","0"
"30.01.2018 03:00 - 30.01.2018 04:00","529","0"
"30.01.2018 04:00 - 30.01.2018 05:00","400","0"
"30.01.2018 05:00 - 30.01.2018 06:00","97","0"
"30.01.2018 06:00 - 30.01.2018 07:00","0","235"
"30.01.2018 07:00 - 30.01.2018 08:00","0","353"
"30.01.2018 08:00 - 30.01.2018 09:00","0","267"
"30.01.2018 09:00 - 30.01.2018 10:00","0","346"
"30.01.2018 10:00 - 30.01.2018 11:00","0","375"
"30.01.2018 11:00 - 30.01.2018 12:00","0","379"
"30.01.2018 12:00 - 30.01.2018 13:00","0","335"
"30.01.2018 13:00 - 30.01.2018 14:00","0","344"
"30.01.2018 14:00 - 30.01.2018 15:00","0","291"
"30.01.2018 15:00 - 30.01.2018 16:00","0","330"
"30.01.2018 16:00 - 30.01.2018 17:00","0","358"
"30.01.2018 17:00 - 30.01.2018 18:00","0","454"
"30.01.2018 18:00 - 30.01.2018 19:00","0","425"
"30.01.2018 19:00 - 30.01.2018 20:00","0","367"
"30.01.2018 20:00 - 30.01.2018 21:00","0","277"
"30.01.2018 21:00 - 30.01.2018 22:00","0","139"
"30.01.2018 22:00 - 30.01.2018 23:00","30","0"
"30.01.2018 23:00 - 31.01.2018 00:00","167","0"
"31.01.2018 00:00 - 31.01.2018 01:00","245","0"
"31.01.2018 01:00 - 31.01.2018 02:00","289","0"
"31.01.2018 02:00 - 31.01.2018 03:00","463","0"
"31.01.2018 03:00 - 31.01.2018 04:00","434","0"
"31.01.2018 04:00 - 31.01.2018 05:00","459","0"
"31.01.2018 05:00 - 31.01.2018 06:00","409","0"
"31.01.2018 06:00 - 31.01.2018 07:00","68","0"
"31.01.2018 07:00 - 31.01.2018 08:00","0","52"
"31.01.2018 08:00 - 31.01.2018 09:00","0","38"
"31.01.2018 09:00 - 31.01.2018 10:00","113","0"
"31.01.2018 10:00 - 31.01.2018 11:00","94","0"
"31.01.2018 11:00 - 31.01.2018 12:00","176","0"
"31.01.2018 12:00 - 31.01.2018 13:00","234","0"
"31.01.2018 13:00 - 31.01.2018 14:00","265","0"
"31.01.2018 14:00 - 31.01.2018 15:00","198","0"
"31.01.2018 15:00 - 31.01.2018 16:00","179","0"
"31.01.2018 16:00 - 31.01.2018 17:00","149","0"
"31.01.2018 17:00 - 31.01.2018 18:00","0","54"
"31.01.2018 18:00 - 31.01.2018 19:00","0","179"
"31.01.2018 19:00 - 31.01.2018 20:00","0","91"
"31.01.2018 20:00 - 31.01.2018 21:00","138","0"
"31.01.2018 21:00 - 31.01.2018 22:00","347","0"
"31.01.2018 22:00 - 31.01.2018 23:00","486","0"
"31.01.2018 23:00 - 01.02.2018 00:00","580","0"
"01.02.2018 00:00 - 01.02.2018 01:00","650","0"
"01.02.2018 01:00 - 01.02.2018 02:00","637","0"
"01.02.2018 02:00 - 01.02.2018 03:00","763","0"
"01.02.2018 03:00 - 01.02.2018 04:00","805","0"
"01.02.2018 04:00 - 01.02.2018 05:00","772","0"
"01.02.2018 05:00 - 01.02.2018 06:00","503","0"
"01.02.2018 06:00 - 01.02.2018 07:00","87","0"
"01.02.2018 07:00 - 01.02.2018 08:00","0","73"
"01.02.2018 08:00 - 01.02.2018 09:00","0","96"
"01.02.2018 09:00 - 01.02.2018 10:00","0","75"
"01.02.2018 10:00 - 01.02.2018 11:00","0","114"
"01.02.2018 11:00 - 01.02.2018 12:00","30","0"
"01.02.2018 12:00 - 01.02.2018 13:00","118","0"
"01.02.2018 13:00 - 01.02.2018 14:00","68","0"
"01.02.2018 14:00 - 01.02.2018 15:00","48","0"
"01.02.2018 15:00 - 01.02.2018 16:00","60","0"
"01.02.2018 16:00 - 01.02.2018 17:00","19","0"
"01.02.2018 17:00 - 01.02.2018 18:00","0","127"
"01.02.2018 18:00 - 01.02.2018 19:00","0","127"
"01.02.2018 19:00 - 01.02.2018 20:00","6","0"
"01.02.2018 20:00 - 01.02.2018 21:00","192","0"
"01.02.2018 21:00 - 01.02.2018 22:00","280","0"
"01.02.2018 22:00 - 01.02.2018 23:00","363","0"
"01.02.2018 23:00 - 02.02.2018 00:00","597","0"
"02.02.2018 00:00 - 02.02.2018 01:00","454","0"
"02.02.2018 01:00 - 02.02.2018 02:00","549","0"
"02.02.2018 02:00 - 02.02.2018 03:00","580","0"
"02.02.2018 03:00 - 02.02.2018 04:00","526","0"
"02.02.2018 04:00 - 02.02.2018 05:00","420","0"
"02.02.2018 05:00 - 02.02.2018 06:00","117","0"
"02.02.2018 06:00 - 02.02.2018 07:00","0","68"
"02.02.2018 07:00 - 02.02.2018 08:00","0","163"
"02.02.2018 08:00 - 02.02.2018 09:00","0","188"
"02.02.2018 09:00 - 02.02.2018 10:00","0","207"
"02.02.2018 10:00 - 02.02.2018 11:00","0","248"
"02.02.2018 11:00 - 02.02.2018 12:00","0","217"
"02.02.2018 12:00 - 02.02.2018 13:00","0","207"
"02.02.2018 13:00 - 02.02.2018 14:00","0","227"
"02.02.2018 14:00 - 02.02.2018 15:00","0","233"
"02.02.2018 15:00 - 02.02.2018 16:00","0","173"
"02.02.2018 16:00 - 02.02.2018 17:00","0","197"
"02.02.2018 17:00 - 02.02.2018 18:00","0","269"
"02.02.2018 18:00 - 02.02.2018 19:00","0","277"
"02.02.2018 19:00 - 02.02.2018 20:00","0","170"
"02.02.2018 20:00 - 02.02.2018 21:00","0","78"
"02.02.2018 21:00 - 02.02.2018 22:00","0","46"
"02.02.2018 22:00 - 02.02.2018 23:00","13","0"
"02.02.2018 23:00 - 03.02.2018 00:00","129","0"
"03.02.2018 00:00 - 03.02.2018 01:00","59","0"
"03.02.2018 01:00 - 03.02.2018 02:00","88","0"
"03.02.2018 02:00 - 03.02.2018 03:00","98","0"
"03.02.2018 03:00 - 03.02.2018 04:00","86","0"
"03.02.2018 04:00 - 03.02.2018 05:00","82","0"
"03.02.2018 05:00 - 03.02.2018 06:00","39","0"
"03.02.2018 06:00 - 03.02.2018 07:00","0","9"
"03.02.2018 07:00 - 03.02.2018 08:00","0","21"
"03.02.2018 08:00 - 03.02.2018 09:00","0","92"
"03.02.2018 09:00 - 03.02.2018 10:00","0","125"
"03.02.2018 10:00 - 03.02.2018 11:00","0","116"
"03.02.2018 11:00 - 03.02.2018 12:00","0","157"
"03.02.2018 12:00 - 03.02.2018 13:00","0","126"
"03.02.2018 13:00 - 03.02.2018 14:00","0","90"
"03.02.2018 14:00 - 03.02.2018 15:00","0","70"
"03.02.2018 15:00 - 03.02.2018 16:00","0","51"
"03.02.2018 16:00 - 03.02.2018 17:00","0","129"
"03.02.2018 17:00 - 03.02.2018 18:00","0","131"
"03.02.2018 18:00 - 03.02.2018 19:00","0","79"
"03.02.2018 19:00 - 03.02.2018 20:00","0","17"
"03.02.2018 20:00 - 03.02.2018 21:00","45","0"
"03.02.2018 21:00 - 03.02.2018 22:00","35","0"
"03.02.2018 22:00 - 03.02.2018 23:00","34","0"
"03.02.2018 23:00 - 04.02.2018 00:00","43","0"
"04.02.2018 00:00 - 04.02.2018 01:00","113","0"
"04.02.2018 01:00 - 04.02.2018 02:00","265","0"
"04.02.2018 02:00 - 04.02.2018 03:00","262","0"
"04.02.2018 03:00 - 04.02.2018 04:00","223","0"
"04.02.2018 04:00 - 04.02.2018 05:00","244","0"
"04.02.2018 05:00 - 04.02.2018 06:00","275","0"
"04.02.2018 06:00 - 04.02.2018 07:00","317","0"
"04.02.2018 07:00 - 04.02.2018 08:00","252","0"
"04.02.2018 08:00 - 04.02.2018 09:00","139","0"
"04.02.2018 09:00 - 04.02.2018 10:00","54","0"
"04.02.2018 10:00 - 04.02.2018 11:00","32","0"
"04.02.2018 11:00 - 04.02.2018 12:00","0","75"
"04.02.2018 12:00 - 04.02.2018 13:00","0","25"
"04.02.2018 13:00 - 04.02.2018 14:00","71","0"
"04.02.2018 14:00 - 04.02.2018 15:00","81","0"
"04.02.2018 15:00 - 04.02.2018 16:00","14","0"
"04.02.2018 16:00 - 04.02.2018 17:00","0","248"
"04.02.2018 17:00 - 04.02.2018 18:00","0","386"
"04.02.2018 18:00 - 04.02.2018 19:00","0","367"
"04.02.2018 19:00 - 04.02.2018 20:00","0","318"
"04.02.2018 20:00 - 04.02.2018 21:00","0","265"
"04.02.2018 21:00 - 04.02.2018 22:00","0","215"
"04.02.2018 22:00 - 04.02.2018 23:00","0","184"
"04.02.2018 23:00 - 05.02.2018 00:00","0","153"
"05.02.2018 00:00 - 05.02.2018 01:00","0","114"
"05.02.2018 01:00 - 05.02.2018 02:00","80","0"
"05.02.2018 02:00 - 05.02.2018 03:00","54","0"
"05.02.2018 03:00 - 05.02.2018 04:00","0","13"
"05.02.2018 04:00 - 05.02.2018 05:00","0","108"
"05.02.2018 05:00 - 05.02.2018 06:00","0","369"
"05.02.2018 06:00 - 05.02.2018 07:00","0","457"
"05.02.2018 07:00 - 05.02.2018 08:00","0","448"
"05.02.2018 08:00 - 05.02.2018 09:00","0","399"
"05.02.2018 09:00 - 05.02.2018 10:00","0","409"
"05.02.2018 10:00 - 05.02.2018 11:00","0","413"
"05.02.2018 11:00 - 05.02.2018 12:00","0","394"
"05.02.2018 12:00 - 05.02.2018 13:00","0","401"
"05.02.2018 13:00 - 05.02.2018 14:00","0","393"
"05.02.2018 14:00 - 05.02.2018 15:00","0","410"
"05.02.2018 15:00 - 05.02.2018 16:00","0","355"
"05.02.2018 16:00 - 05.02.2018 17:00","0","349"
"05.02.2018 17:00 - 05.02.2018 18:00","0","362"
"05.02.2018 18:00 - 05.02.2018 19:00","0","412"
"05.02.2018 19:00 - 05.02.2018 20:00","0","363"
"05.02.2018 20:00 - 05.02.2018 21:00","0","331"
"05.02.2018 21:00 - 05.02.2018 22:00","0","385"
"05.02.2018 22:00 - 05.02.2018 23:00","0","368"
"05.02.2018 23:00 - 06.02.2018 00:00","0","425"
"06.02.2018 00:00 - 06.02.2018 01:00","0","369"
"06.02.2018 01:00 - 06.02.2018 02:00","0","370"
"06.02.2018 02:00 - 06.02.2018 03:00","0","333"
"06.02.2018 03:00 - 06.02.2018 04:00","0","338"
"06.02.2018 04:00 - 06.02.2018 05:00","0","396"
"06.02.2018 05:00 - 06.02.2018 06:00","0","534"
"06.02.2018 06:00 - 06.02.2018 07:00","0","533"
"06.02.2018 07:00 - 06.02.2018 08:00","0","398"
"06.02.2018 08:00 - 06.02.2018 09:00","0","341"
"06.02.2018 09:00 - 06.02.2018 10:00","0","382"
"06.02.2018 10:00 - 06.02.2018 11:00","0","333"
"06.02.2018 11:00 - 06.02.2018 12:00","0","368"
"06.02.2018 12:00 - 06.02.2018 13:00","0","315"
"06.02.2018 13:00 - 06.02.2018 14:00","0","358"
"06.02.2018 14:00 - 06.02.2018 15:00","0","390"
"06.02.2018 15:00 - 06.02.2018 16:00","0","361"
"06.02.2018 16:00 - 06.02.2018 17:00","0","368"
"06.02.2018 17:00 - 06.02.2018 18:00","0","423"
"06.02.2018 18:00 - 06.02.2018 19:00","0","381"
"06.02.2018 19:00 - 06.02.2018 20:00","0","296"
"06.02.2018 20:00 - 06.02.2018 21:00","0","283"
"06.02.2018 21:00 - 06.02.2018 22:00","0","315"
"06.02.2018 22:00 - 06.02.2018 23:00","0","238"
"06.02.2018 23:00 - 07.02.2018 00:00","0","206"
"07.02.2018 00:00 - 07.02.2018 01:00","0","314"
"07.02.2018 01:00 - 07.02.2018 02:00","0","344"
"07.02.2018 02:00 - 07.02.2018 03:00","0","365"
"07.02.2018 03:00 - 07.02.2018 04:00","0","409"
"07.02.2018 04:00 - 07.02.2018 05:00","0","473"
"07.02.2018 05:00 - 07.02.2018 06:00","0","548"
"07.02.2018 06:00 - 07.02.2018 07:00","0","625"
"07.02.2018 07:00 - 07.02.2018 08:00","0","499"
"07.02.2018 08:00 - 07.02.2018 09:00","0","372"
"07.02.2018 09:00 - 07.02.2018 10:00","0","411"
"07.02.2018 10:00 - 07.02.2018 11:00","0","431"
"07.02.2018 11:00 - 07.02.2018 12:00","0","472"
"07.02.2018 12:00 - 07.02.2018 13:00","0","405"
"07.02.2018 13:00 - 07.02.2018 14:00","0","433"
"07.02.2018 14:00 - 07.02.2018 15:00","0","411"
"07.02.2018 15:00 - 07.02.2018 16:00","0","374"
"07.02.2018 16:00 - 07.02.2018 17:00","0","433"
"07.02.2018 17:00 - 07.02.2018 18:00","0","461"
"07.02.2018 18:00 - 07.02.2018 19:00","0","421"
"07.02.2018 19:00 - 07.02.2018 20:00","0","357"
"07.02.2018 20:00 - 07.02.2018 21:00","0","380"
"07.02.2018 21:00 - 07.02.2018 22:00","0","362"
"07.02.2018 22:00 - 07.02.2018 23:00","0","336"
"07.02.2018 23:00 - 08.02.2018 00:00","0","285"
"08.02.2018 00:00 - 08.02.2018 01:00","0","374"
"08.02.2018 01:00 - 08.02.2018 02:00","0","337"
"08.02.2018 02:00 - 08.02.2018 03:00","0","266"
"08.02.2018 03:00 - 08.02.2018 04:00","0","300"
"08.02.2018 04:00 - 08.02.2018 05:00","0","392"
"08.02.2018 05:00 - 08.02.2018 06:00","0","445"
"08.02.2018 06:00 - 08.02.2018 07:00","0","417"
"08.02.2018 07:00 - 08.02.2018 08:00","0","391"
"08.02.2018 08:00 - 08.02.2018 09:00","0","325"
"08.02.2018 09:00 - 08.02.2018 10:00","0","328"
"08.02.2018 10:00 - 08.02.2018 11:00","0","316"
"08.02.2018 11:00 - 08.02.2018 12:00","0","296"
"08.02.2018 12:00 - 08.02.2018 13:00","0","271"
"08.02.2018 13:00 - 08.02.2018 14:00","0","295"
