"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"20.01.2017 06:00 - 20.01.2017 07:00","0","220"
"20.01.2017 07:00 - 20.01.2017 08:00","0","310"
"20.01.2017 08:00 - 20.01.2017 09:00","0","362"
"20.01.2017 09:00 - 20.01.2017 10:00","0","360"
"20.01.2017 10:00 - 20.01.2017 11:00","0","336"
"20.01.2017 11:00 - 20.01.2017 12:00","0","327"
"20.01.2017 12:00 - 20.01.2017 13:00","0","249"
"20.01.2017 13:00 - 20.01.2017 14:00","0","268"
"20.01.2017 14:00 - 20.01.2017 15:00","0","199"
"20.01.2017 15:00 - 20.01.2017 16:00","0","190"
"20.01.2017 16:00 - 20.01.2017 17:00","0","244"
"20.01.2017 17:00 - 20.01.2017 18:00","0","320"
"20.01.2017 18:00 - 20.01.2017 19:00","0","250"
"20.01.2017 19:00 - 20.01.2017 20:00","0","197"
"20.01.2017 20:00 - 20.01.2017 21:00","0","80"
"20.01.2017 21:00 - 20.01.2017 22:00","0","104"
"20.01.2017 22:00 - 20.01.2017 23:00","0","100"
"20.01.2017 23:00 - 21.01.2017 00:00","0","109"
"21.01.2017 00:00 - 21.01.2017 01:00","0","160"
"21.01.2017 01:00 - 21.01.2017 02:00","0","133"
"21.01.2017 02:00 - 21.01.2017 03:00","0","107"
"21.01.2017 03:00 - 21.01.2017 04:00","0","100"
"21.01.2017 04:00 - 21.01.2017 05:00","0","133"
"21.01.2017 05:00 - 21.01.2017 06:00","0","206"
"21.01.2017 06:00 - 21.01.2017 07:00","0","198"
"21.01.2017 07:00 - 21.01.2017 08:00","0","294"
"21.01.2017 08:00 - 21.01.2017 09:00","0","336"
"21.01.2017 09:00 - 21.01.2017 10:00","0","379"
"21.01.2017 10:00 - 21.01.2017 11:00","0","384"
"21.01.2017 11:00 - 21.01.2017 12:00","0","374"
"21.01.2017 12:00 - 21.01.2017 13:00","0","361"
"21.01.2017 13:00 - 21.01.2017 14:00","0","328"
"21.01.2017 14:00 - 21.01.2017 15:00","0","330"
"21.01.2017 15:00 - 21.01.2017 16:00","0","380"
"21.01.2017 16:00 - 21.01.2017 17:00","0","466"
"21.01.2017 17:00 - 21.01.2017 18:00","0","516"
"21.01.2017 18:00 - 21.01.2017 19:00","0","463"
"21.01.2017 19:00 - 21.01.2017 20:00","0","355"
"21.01.2017 20:00 - 21.01.2017 21:00","0","284"
"21.01.2017 21:00 - 21.01.2017 22:00","0","308"
"21.01.2017 22:00 - 21.01.2017 23:00","0","250"
"21.01.2017 23:00 - 22.01.2017 00:00","0","203"
"22.01.2017 00:00 - 22.01.2017 01:00","0","218"
"22.01.2017 01:00 - 22.01.2017 02:00","0","188"
"22.01.2017 02:00 - 22.01.2017 03:00","0","180"
"22.01.2017 03:00 - 22.01.2017 04:00","0","202"
"22.01.2017 04:00 - 22.01.2017 05:00","0","209"
"22.01.2017 05:00 - 22.01.2017 06:00","0","229"
"22.01.2017 06:00 - 22.01.2017 07:00","0","231"
"22.01.2017 07:00 - 22.01.2017 08:00","0","256"
"22.01.2017 08:00 - 22.01.2017 09:00","0","268"
"22.01.2017 09:00 - 22.01.2017 10:00","0","393"
"22.01.2017 10:00 - 22.01.2017 11:00","0","444"
"22.01.2017 11:00 - 22.01.2017 12:00","0","436"
"22.01.2017 12:00 - 22.01.2017 13:00","0","392"
"22.01.2017 13:00 - 22.01.2017 14:00","0","427"
"22.01.2017 14:00 - 22.01.2017 15:00","0","378"
"22.01.2017 15:00 - 22.01.2017 16:00","0","404"
"22.01.2017 16:00 - 22.01.2017 17:00","0","431"
"22.01.2017 17:00 - 22.01.2017 18:00","0","459"
"22.01.2017 18:00 - 22.01.2017 19:00","0","443"
"22.01.2017 19:00 - 22.01.2017 20:00","0","423"
"22.01.2017 20:00 - 22.01.2017 21:00","0","360"
"22.01.2017 21:00 - 22.01.2017 22:00","0","311"
"22.01.2017 22:00 - 22.01.2017 23:00","0","260"
"22.01.2017 23:00 - 23.01.2017 00:00","0","182"
"23.01.2017 00:00 - 23.01.2017 01:00","0","180"
"23.01.2017 01:00 - 23.01.2017 02:00","0","193"
"23.01.2017 02:00 - 23.01.2017 03:00","0","190"
"23.01.2017 03:00 - 23.01.2017 04:00","0","206"
"23.01.2017 04:00 - 23.01.2017 05:00","0","221"
"23.01.2017 05:00 - 23.01.2017 06:00","0","243"
"23.01.2017 06:00 - 23.01.2017 07:00","0","301"
"23.01.2017 07:00 - 23.01.2017 08:00","0","337"
"23.01.2017 08:00 - 23.01.2017 09:00","0","319"
"23.01.2017 09:00 - 23.01.2017 10:00","0","283"
"23.01.2017 10:00 - 23.01.2017 11:00","0","343"
"23.01.2017 11:00 - 23.01.2017 12:00","0","338"
"23.01.2017 12:00 - 23.01.2017 13:00","0","356"
"23.01.2017 13:00 - 23.01.2017 14:00","0","360"
"23.01.2017 14:00 - 23.01.2017 15:00","0","334"
"23.01.2017 15:00 - 23.01.2017 16:00","0","374"
"23.01.2017 16:00 - 23.01.2017 17:00","0","393"
"23.01.2017 17:00 - 23.01.2017 18:00","0","422"
"23.01.2017 18:00 - 23.01.2017 19:00","0","358"
"23.01.2017 19:00 - 23.01.2017 20:00","0","347"
"23.01.2017 20:00 - 23.01.2017 21:00","0","250"
"23.01.2017 21:00 - 23.01.2017 22:00","0","281"
"23.01.2017 22:00 - 23.01.2017 23:00","0","263"
"23.01.2017 23:00 - 24.01.2017 00:00","0","213"
"24.01.2017 00:00 - 24.01.2017 01:00","0","316"
"24.01.2017 01:00 - 24.01.2017 02:00","0","346"
"24.01.2017 02:00 - 24.01.2017 03:00","0","323"
"24.01.2017 03:00 - 24.01.2017 04:00","0","344"
"24.01.2017 04:00 - 24.01.2017 05:00","0","351"
"24.01.2017 05:00 - 24.01.2017 06:00","0","393"
"24.01.2017 06:00 - 24.01.2017 07:00","0","393"
"24.01.2017 07:00 - 24.01.2017 08:00","0","399"
"24.01.2017 08:00 - 24.01.2017 09:00","0","393"
"24.01.2017 09:00 - 24.01.2017 10:00","0","388"
"24.01.2017 10:00 - 24.01.2017 11:00","0","398"
"24.01.2017 11:00 - 24.01.2017 12:00","0","370"
"24.01.2017 12:00 - 24.01.2017 13:00","0","437"
"24.01.2017 13:00 - 24.01.2017 14:00","0","434"
"24.01.2017 14:00 - 24.01.2017 15:00","0","434"
"24.01.2017 15:00 - 24.01.2017 16:00","0","421"
"24.01.2017 16:00 - 24.01.2017 17:00","0","437"
"24.01.2017 17:00 - 24.01.2017 18:00","0","440"
"24.01.2017 18:00 - 24.01.2017 19:00","0","393"
"24.01.2017 19:00 - 24.01.2017 20:00","0","438"
"24.01.2017 20:00 - 24.01.2017 21:00","0","398"
"24.01.2017 21:00 - 24.01.2017 22:00","0","398"
"24.01.2017 22:00 - 24.01.2017 23:00","0","370"
"24.01.2017 23:00 - 25.01.2017 00:00","0","393"
"25.01.2017 00:00 - 25.01.2017 01:00","0","454"
"25.01.2017 01:00 - 25.01.2017 02:00","0","408"
"25.01.2017 02:00 - 25.01.2017 03:00","0","400"
"25.01.2017 03:00 - 25.01.2017 04:00","0","429"
"25.01.2017 04:00 - 25.01.2017 05:00","0","488"
"25.01.2017 05:00 - 25.01.2017 06:00","0","463"
"25.01.2017 06:00 - 25.01.2017 07:00","0","478"
"25.01.2017 07:00 - 25.01.2017 08:00","0","497"
"25.01.2017 08:00 - 25.01.2017 09:00","0","492"
"25.01.2017 09:00 - 25.01.2017 10:00","0","500"
"25.01.2017 10:00 - 25.01.2017 11:00","0","516"
"25.01.2017 11:00 - 25.01.2017 12:00","0","500"
"25.01.2017 12:00 - 25.01.2017 13:00","0","480"
"25.01.2017 13:00 - 25.01.2017 14:00","0","468"
"25.01.2017 14:00 - 25.01.2017 15:00","0","486"
"25.01.2017 15:00 - 25.01.2017 16:00","0","476"
"25.01.2017 16:00 - 25.01.2017 17:00","0","480"
"25.01.2017 17:00 - 25.01.2017 18:00","0","519"
"25.01.2017 18:00 - 25.01.2017 19:00","0","457"
"25.01.2017 19:00 - 25.01.2017 20:00","0","364"
"25.01.2017 20:00 - 25.01.2017 21:00","0","242"
"25.01.2017 21:00 - 25.01.2017 22:00","0","261"
"25.01.2017 22:00 - 25.01.2017 23:00","0","205"
"25.01.2017 23:00 - 26.01.2017 00:00","0","220"
"26.01.2017 00:00 - 26.01.2017 01:00","0","251"
"26.01.2017 01:00 - 26.01.2017 02:00","0","226"
"26.01.2017 02:00 - 26.01.2017 03:00","0","176"
"26.01.2017 03:00 - 26.01.2017 04:00","0","176"
"26.01.2017 04:00 - 26.01.2017 05:00","0","305"
"26.01.2017 05:00 - 26.01.2017 06:00","0","346"
"26.01.2017 06:00 - 26.01.2017 07:00","0","364"
"26.01.2017 07:00 - 26.01.2017 08:00","0","369"
"26.01.2017 08:00 - 26.01.2017 09:00","0","335"
"26.01.2017 09:00 - 26.01.2017 10:00","0","309"
"26.01.2017 10:00 - 26.01.2017 11:00","0","321"
"26.01.2017 11:00 - 26.01.2017 12:00","0","374"
"26.01.2017 12:00 - 26.01.2017 13:00","0","415"
"26.01.2017 13:00 - 26.01.2017 14:00","0","432"
"26.01.2017 14:00 - 26.01.2017 15:00","0","456"
"26.01.2017 15:00 - 26.01.2017 16:00","0","442"
"26.01.2017 16:00 - 26.01.2017 17:00","0","399"
"26.01.2017 17:00 - 26.01.2017 18:00","0","403"
"26.01.2017 18:00 - 26.01.2017 19:00","0","405"
"26.01.2017 19:00 - 26.01.2017 20:00","0","359"
"26.01.2017 20:00 - 26.01.2017 21:00","0","293"
"26.01.2017 21:00 - 26.01.2017 22:00","0","249"
"26.01.2017 22:00 - 26.01.2017 23:00","0","156"
"26.01.2017 23:00 - 27.01.2017 00:00","0","192"
"27.01.2017 00:00 - 27.01.2017 01:00","0","204"
"27.01.2017 01:00 - 27.01.2017 02:00","0","217"
"27.01.2017 02:00 - 27.01.2017 03:00","0","200"
"27.01.2017 03:00 - 27.01.2017 04:00","0","210"
"27.01.2017 04:00 - 27.01.2017 05:00","0","183"
"27.01.2017 05:00 - 27.01.2017 06:00","0","325"
"27.01.2017 06:00 - 27.01.2017 07:00","0","426"
"27.01.2017 07:00 - 27.01.2017 08:00","0","343"
"27.01.2017 08:00 - 27.01.2017 09:00","0","324"
"27.01.2017 09:00 - 27.01.2017 10:00","0","357"
"27.01.2017 10:00 - 27.01.2017 11:00","0","318"
"27.01.2017 11:00 - 27.01.2017 12:00","0","282"
"27.01.2017 12:00 - 27.01.2017 13:00","0","297"
"27.01.2017 13:00 - 27.01.2017 14:00","0","255"
"27.01.2017 14:00 - 27.01.2017 15:00","0","260"
"27.01.2017 15:00 - 27.01.2017 16:00","0","343"
"27.01.2017 16:00 - 27.01.2017 17:00","0","366"
"27.01.2017 17:00 - 27.01.2017 18:00","0","367"
"27.01.2017 18:00 - 27.01.2017 19:00","0","370"
"27.01.2017 19:00 - 27.01.2017 20:00","0","314"
"27.01.2017 20:00 - 27.01.2017 21:00","0","238"
"27.01.2017 21:00 - 27.01.2017 22:00","0","261"
"27.01.2017 22:00 - 27.01.2017 23:00","0","209"
"27.01.2017 23:00 - 28.01.2017 00:00","0","274"
"28.01.2017 00:00 - 28.01.2017 01:00","0","284"
"28.01.2017 01:00 - 28.01.2017 02:00","0","239"
"28.01.2017 02:00 - 28.01.2017 03:00","0","220"
"28.01.2017 03:00 - 28.01.2017 04:00","0","199"
"28.01.2017 04:00 - 28.01.2017 05:00","0","207"
"28.01.2017 05:00 - 28.01.2017 06:00","0","190"
"28.01.2017 06:00 - 28.01.2017 07:00","0","184"
"28.01.2017 07:00 - 28.01.2017 08:00","0","274"
"28.01.2017 08:00 - 28.01.2017 09:00","0","285"
"28.01.2017 09:00 - 28.01.2017 10:00","0","321"
"28.01.2017 10:00 - 28.01.2017 11:00","0","366"
"28.01.2017 11:00 - 28.01.2017 12:00","0","382"
"28.01.2017 12:00 - 28.01.2017 13:00","0","377"
"28.01.2017 13:00 - 28.01.2017 14:00","0","370"
"28.01.2017 14:00 - 28.01.2017 15:00","0","352"
"28.01.2017 15:00 - 28.01.2017 16:00","0","404"
"28.01.2017 16:00 - 28.01.2017 17:00","0","474"
"28.01.2017 17:00 - 28.01.2017 18:00","0","454"
"28.01.2017 18:00 - 28.01.2017 19:00","0","431"
"28.01.2017 19:00 - 28.01.2017 20:00","0","400"
"28.01.2017 20:00 - 28.01.2017 21:00","0","397"
"28.01.2017 21:00 - 28.01.2017 22:00","0","371"
"28.01.2017 22:00 - 28.01.2017 23:00","0","304"
"28.01.2017 23:00 - 29.01.2017 00:00","0","250"
"29.01.2017 00:00 - 29.01.2017 01:00","0","259"
"29.01.2017 01:00 - 29.01.2017 02:00","0","195"
"29.01.2017 02:00 - 29.01.2017 03:00","0","158"
"29.01.2017 03:00 - 29.01.2017 04:00","0","171"
"29.01.2017 04:00 - 29.01.2017 05:00","0","146"
"29.01.2017 05:00 - 29.01.2017 06:00","0","167"
"29.01.2017 06:00 - 29.01.2017 07:00","0","206"
"29.01.2017 07:00 - 29.01.2017 08:00","0","235"
"29.01.2017 08:00 - 29.01.2017 09:00","0","265"
"29.01.2017 09:00 - 29.01.2017 10:00","0","303"
"29.01.2017 10:00 - 29.01.2017 11:00","0","310"
"29.01.2017 11:00 - 29.01.2017 12:00","0","247"
"29.01.2017 12:00 - 29.01.2017 13:00","0","243"
"29.01.2017 13:00 - 29.01.2017 14:00","0","253"
"29.01.2017 14:00 - 29.01.2017 15:00","0","247"
"29.01.2017 15:00 - 29.01.2017 16:00","0","226"
"29.01.2017 16:00 - 29.01.2017 17:00","0","258"
"29.01.2017 17:00 - 29.01.2017 18:00","0","325"
"29.01.2017 18:00 - 29.01.2017 19:00","0","299"
"29.01.2017 19:00 - 29.01.2017 20:00","0","215"
"29.01.2017 20:00 - 29.01.2017 21:00","0","194"
"29.01.2017 21:00 - 29.01.2017 22:00","0","184"
"29.01.2017 22:00 - 29.01.2017 23:00","0","106"
"29.01.2017 23:00 - 30.01.2017 00:00","0","122"
"30.01.2017 00:00 - 30.01.2017 01:00","0","117"
"30.01.2017 01:00 - 30.01.2017 02:00","0","149"
"30.01.2017 02:00 - 30.01.2017 03:00","0","163"
"30.01.2017 03:00 - 30.01.2017 04:00","0","231"
"30.01.2017 04:00 - 30.01.2017 05:00","0","227"
"30.01.2017 05:00 - 30.01.2017 06:00","0","348"
"30.01.2017 06:00 - 30.01.2017 07:00","0","490"
"30.01.2017 07:00 - 30.01.2017 08:00","0","448"
"30.01.2017 08:00 - 30.01.2017 09:00","0","389"
"30.01.2017 09:00 - 30.01.2017 10:00","0","388"
"30.01.2017 10:00 - 30.01.2017 11:00","0","348"
"30.01.2017 11:00 - 30.01.2017 12:00","0","256"
"30.01.2017 12:00 - 30.01.2017 13:00","0","240"
"30.01.2017 13:00 - 30.01.2017 14:00","0","282"
"30.01.2017 14:00 - 30.01.2017 15:00","0","335"
"30.01.2017 15:00 - 30.01.2017 16:00","0","400"
"30.01.2017 16:00 - 30.01.2017 17:00","0","371"
"30.01.2017 17:00 - 30.01.2017 18:00","0","369"
"30.01.2017 18:00 - 30.01.2017 19:00","0","358"
"30.01.2017 19:00 - 30.01.2017 20:00","0","388"
"30.01.2017 20:00 - 30.01.2017 21:00","0","337"
"30.01.2017 21:00 - 30.01.2017 22:00","0","324"
"30.01.2017 22:00 - 30.01.2017 23:00","0","261"
"30.01.2017 23:00 - 31.01.2017 00:00","0","228"
"31.01.2017 00:00 - 31.01.2017 01:00","0","84"
"31.01.2017 01:00 - 31.01.2017 02:00","0","127"
"31.01.2017 02:00 - 31.01.2017 03:00","0","202"
"31.01.2017 03:00 - 31.01.2017 04:00","0","244"
"31.01.2017 04:00 - 31.01.2017 05:00","0","368"
"31.01.2017 05:00 - 31.01.2017 06:00","0","496"
"31.01.2017 06:00 - 31.01.2017 07:00","0","501"
"31.01.2017 07:00 - 31.01.2017 08:00","0","441"
"31.01.2017 08:00 - 31.01.2017 09:00","0","381"
"31.01.2017 09:00 - 31.01.2017 10:00","0","415"
"31.01.2017 10:00 - 31.01.2017 11:00","0","453"
"31.01.2017 11:00 - 31.01.2017 12:00","0","465"
"31.01.2017 12:00 - 31.01.2017 13:00","0","488"
"31.01.2017 13:00 - 31.01.2017 14:00","0","492"
"31.01.2017 14:00 - 31.01.2017 15:00","0","472"
"31.01.2017 15:00 - 31.01.2017 16:00","0","462"
"31.01.2017 16:00 - 31.01.2017 17:00","0","471"
"31.01.2017 17:00 - 31.01.2017 18:00","0","468"
"31.01.2017 18:00 - 31.01.2017 19:00","0","450"
"31.01.2017 19:00 - 31.01.2017 20:00","0","436"
"31.01.2017 20:00 - 31.01.2017 21:00","0","426"
"31.01.2017 21:00 - 31.01.2017 22:00","0","433"
"31.01.2017 22:00 - 31.01.2017 23:00","0","442"
"31.01.2017 23:00 - 01.02.2017 00:00","0","397"
"01.02.2017 00:00 - 01.02.2017 01:00","0","301"
"01.02.2017 01:00 - 01.02.2017 02:00","0","312"
"01.02.2017 02:00 - 01.02.2017 03:00","0","343"
"01.02.2017 03:00 - 01.02.2017 04:00","0","391"
"01.02.2017 04:00 - 01.02.2017 05:00","0","442"
"01.02.2017 05:00 - 01.02.2017 06:00","0","539"
"01.02.2017 06:00 - 01.02.2017 07:00","0","490"
"01.02.2017 07:00 - 01.02.2017 08:00","0","411"
"01.02.2017 08:00 - 01.02.2017 09:00","0","308"
"01.02.2017 09:00 - 01.02.2017 10:00","0","365"
"01.02.2017 10:00 - 01.02.2017 11:00","0","392"
"01.02.2017 11:00 - 01.02.2017 12:00","0","383"
"01.02.2017 12:00 - 01.02.2017 13:00","0","358"
"01.02.2017 13:00 - 01.02.2017 14:00","0","382"
"01.02.2017 14:00 - 01.02.2017 15:00","0","364"
"01.02.2017 15:00 - 01.02.2017 16:00","0","379"
"01.02.2017 16:00 - 01.02.2017 17:00","0","404"
"01.02.2017 17:00 - 01.02.2017 18:00","0","443"
"01.02.2017 18:00 - 01.02.2017 19:00","0","445"
"01.02.2017 19:00 - 01.02.2017 20:00","0","478"
"01.02.2017 20:00 - 01.02.2017 21:00","0","483"
"01.02.2017 21:00 - 01.02.2017 22:00","0","478"
"01.02.2017 22:00 - 01.02.2017 23:00","0","442"
"01.02.2017 23:00 - 02.02.2017 00:00","0","385"
"02.02.2017 00:00 - 02.02.2017 01:00","0","178"
"02.02.2017 01:00 - 02.02.2017 02:00","0","185"
"02.02.2017 02:00 - 02.02.2017 03:00","0","182"
"02.02.2017 03:00 - 02.02.2017 04:00","0","191"
"02.02.2017 04:00 - 02.02.2017 05:00","0","305"
"02.02.2017 05:00 - 02.02.2017 06:00","0","474"
"02.02.2017 06:00 - 02.02.2017 07:00","0","497"
"02.02.2017 07:00 - 02.02.2017 08:00","0","455"
"02.02.2017 08:00 - 02.02.2017 09:00","0","407"
"02.02.2017 09:00 - 02.02.2017 10:00","0","404"
"02.02.2017 10:00 - 02.02.2017 11:00","0","450"
"02.02.2017 11:00 - 02.02.2017 12:00","0","433"
"02.02.2017 12:00 - 02.02.2017 13:00","0","488"
"02.02.2017 13:00 - 02.02.2017 14:00","0","498"
"02.02.2017 14:00 - 02.02.2017 15:00","0","471"
"02.02.2017 15:00 - 02.02.2017 16:00","0","487"
"02.02.2017 16:00 - 02.02.2017 17:00","0","492"
"02.02.2017 17:00 - 02.02.2017 18:00","0","496"
"02.02.2017 18:00 - 02.02.2017 19:00","0","433"
"02.02.2017 19:00 - 02.02.2017 20:00","0","459"
"02.02.2017 20:00 - 02.02.2017 21:00","0","496"
"02.02.2017 21:00 - 02.02.2017 22:00","0","524"
"02.02.2017 22:00 - 02.02.2017 23:00","0","476"
"02.02.2017 23:00 - 03.02.2017 00:00","0","441"
"03.02.2017 00:00 - 03.02.2017 01:00","0","136"
"03.02.2017 01:00 - 03.02.2017 02:00","0","147"
"03.02.2017 02:00 - 03.02.2017 03:00","0","150"
"03.02.2017 03:00 - 03.02.2017 04:00","0","181"
"03.02.2017 04:00 - 03.02.2017 05:00","0","328"
"03.02.2017 05:00 - 03.02.2017 06:00","0","492"
"03.02.2017 06:00 - 03.02.2017 07:00","0","519"
"03.02.2017 07:00 - 03.02.2017 08:00","0","482"
"03.02.2017 08:00 - 03.02.2017 09:00","0","382"
"03.02.2017 09:00 - 03.02.2017 10:00","0","419"
"03.02.2017 10:00 - 03.02.2017 11:00","0","441"
"03.02.2017 11:00 - 03.02.2017 12:00","0","442"
"03.02.2017 12:00 - 03.02.2017 13:00","0","446"
"03.02.2017 13:00 - 03.02.2017 14:00","0","433"
"03.02.2017 14:00 - 03.02.2017 15:00","0","449"
"03.02.2017 15:00 - 03.02.2017 16:00","0","511"
"03.02.2017 16:00 - 03.02.2017 17:00","0","520"
"03.02.2017 17:00 - 03.02.2017 18:00","0","527"
"03.02.2017 18:00 - 03.02.2017 19:00","0","469"
"03.02.2017 19:00 - 03.02.2017 20:00","0","478"
"03.02.2017 20:00 - 03.02.2017 21:00","0","433"
"03.02.2017 21:00 - 03.02.2017 22:00","0","365"
"03.02.2017 22:00 - 03.02.2017 23:00","0","313"
"03.02.2017 23:00 - 04.02.2017 00:00","0","259"
"04.02.2017 00:00 - 04.02.2017 01:00","0","236"
"04.02.2017 01:00 - 04.02.2017 02:00","0","172"
"04.02.2017 02:00 - 04.02.2017 03:00","0","119"
"04.02.2017 03:00 - 04.02.2017 04:00","0","116"
"04.02.2017 04:00 - 04.02.2017 05:00","0","120"
"04.02.2017 05:00 - 04.02.2017 06:00","0","129"
"04.02.2017 06:00 - 04.02.2017 07:00","0","235"
"04.02.2017 07:00 - 04.02.2017 08:00","0","333"
"04.02.2017 08:00 - 04.02.2017 09:00","0","427"
"04.02.2017 09:00 - 04.02.2017 10:00","0","463"
"04.02.2017 10:00 - 04.02.2017 11:00","0","430"
"04.02.2017 11:00 - 04.02.2017 12:00","0","435"
"04.02.2017 12:00 - 04.02.2017 13:00","0","421"
"04.02.2017 13:00 - 04.02.2017 14:00","0","452"
"04.02.2017 14:00 - 04.02.2017 15:00","0","461"
"04.02.2017 15:00 - 04.02.2017 16:00","0","463"
"04.02.2017 16:00 - 04.02.2017 17:00","0","528"
"04.02.2017 17:00 - 04.02.2017 18:00","0","489"
"04.02.2017 18:00 - 04.02.2017 19:00","0","482"
"04.02.2017 19:00 - 04.02.2017 20:00","0","444"
"04.02.2017 20:00 - 04.02.2017 21:00","0","393"
"04.02.2017 21:00 - 04.02.2017 22:00","0","428"
"04.02.2017 22:00 - 04.02.2017 23:00","0","381"
"04.02.2017 23:00 - 05.02.2017 00:00","0","304"
"05.02.2017 00:00 - 05.02.2017 01:00","0","222"
"05.02.2017 01:00 - 05.02.2017 02:00","0","221"
"05.02.2017 02:00 - 05.02.2017 03:00","0","191"
"05.02.2017 03:00 - 05.02.2017 04:00","0","176"
"05.02.2017 04:00 - 05.02.2017 05:00","0","180"
"05.02.2017 05:00 - 05.02.2017 06:00","0","186"
"05.02.2017 06:00 - 05.02.2017 07:00","0","218"
"05.02.2017 07:00 - 05.02.2017 08:00","0","260"
"05.02.2017 08:00 - 05.02.2017 09:00","0","312"
"05.02.2017 09:00 - 05.02.2017 10:00","0","396"
"05.02.2017 10:00 - 05.02.2017 11:00","0","410"
"05.02.2017 11:00 - 05.02.2017 12:00","0","424"
"05.02.2017 12:00 - 05.02.2017 13:00","0","393"
"05.02.2017 13:00 - 05.02.2017 14:00","0","381"
"05.02.2017 14:00 - 05.02.2017 15:00","0","373"
"05.02.2017 15:00 - 05.02.2017 16:00","0","341"
"05.02.2017 16:00 - 05.02.2017 17:00","0","447"
"05.02.2017 17:00 - 05.02.2017 18:00","0","475"
"05.02.2017 18:00 - 05.02.2017 19:00","0","411"
"05.02.2017 19:00 - 05.02.2017 20:00","0","294"
"05.02.2017 20:00 - 05.02.2017 21:00","0","181"
"05.02.2017 21:00 - 05.02.2017 22:00","0","183"
"05.02.2017 22:00 - 05.02.2017 23:00","0","108"
"05.02.2017 23:00 - 06.02.2017 00:00","0","86"
"06.02.2017 00:00 - 06.02.2017 01:00","0","17"
"06.02.2017 01:00 - 06.02.2017 02:00","0","41"
"06.02.2017 02:00 - 06.02.2017 03:00","0","43"
"06.02.2017 03:00 - 06.02.2017 04:00","0","74"
"06.02.2017 04:00 - 06.02.2017 05:00","0","160"
"06.02.2017 05:00 - 06.02.2017 06:00","0","292"
"06.02.2017 06:00 - 06.02.2017 07:00","0","450"
"06.02.2017 07:00 - 06.02.2017 08:00","0","441"
"06.02.2017 08:00 - 06.02.2017 09:00","0","361"
"06.02.2017 09:00 - 06.02.2017 10:00","0","458"
"06.02.2017 10:00 - 06.02.2017 11:00","0","464"
"06.02.2017 11:00 - 06.02.2017 12:00","0","453"
"06.02.2017 12:00 - 06.02.2017 13:00","0","440"
"06.02.2017 13:00 - 06.02.2017 14:00","0","479"
"06.02.2017 14:00 - 06.02.2017 15:00","0","499"
"06.02.2017 15:00 - 06.02.2017 16:00","0","456"
"06.02.2017 16:00 - 06.02.2017 17:00","0","486"
"06.02.2017 17:00 - 06.02.2017 18:00","0","483"
"06.02.2017 18:00 - 06.02.2017 19:00","0","435"
"06.02.2017 19:00 - 06.02.2017 20:00","0","410"
"06.02.2017 20:00 - 06.02.2017 21:00","0","361"
"06.02.2017 21:00 - 06.02.2017 22:00","0","348"
"06.02.2017 22:00 - 06.02.2017 23:00","0","324"
"06.02.2017 23:00 - 07.02.2017 00:00","0","212"
"07.02.2017 00:00 - 07.02.2017 01:00","0","201"
"07.02.2017 01:00 - 07.02.2017 02:00","0","226"
"07.02.2017 02:00 - 07.02.2017 03:00","0","231"
"07.02.2017 03:00 - 07.02.2017 04:00","0","210"
"07.02.2017 04:00 - 07.02.2017 05:00","0","381"
"07.02.2017 05:00 - 07.02.2017 06:00","0","424"
"07.02.2017 06:00 - 07.02.2017 07:00","0","395"
"07.02.2017 07:00 - 07.02.2017 08:00","0","280"
"07.02.2017 08:00 - 07.02.2017 09:00","0","240"
"07.02.2017 09:00 - 07.02.2017 10:00","0","271"
"07.02.2017 10:00 - 07.02.2017 11:00","0","236"
"07.02.2017 11:00 - 07.02.2017 12:00","0","224"
"07.02.2017 12:00 - 07.02.2017 13:00","0","258"
"07.02.2017 13:00 - 07.02.2017 14:00","0","256"
"07.02.2017 14:00 - 07.02.2017 15:00","0","293"
"07.02.2017 15:00 - 07.02.2017 16:00","0","261"
"07.02.2017 16:00 - 07.02.2017 17:00","0","247"
"07.02.2017 17:00 - 07.02.2017 18:00","0","214"
"07.02.2017 18:00 - 07.02.2017 19:00","0","204"
"07.02.2017 19:00 - 07.02.2017 20:00","0","266"
"07.02.2017 20:00 - 07.02.2017 21:00","0","294"
"07.02.2017 21:00 - 07.02.2017 22:00","0","325"
"07.02.2017 22:00 - 07.02.2017 23:00","0","239"
"07.02.2017 23:00 - 08.02.2017 00:00","0","208"
"08.02.2017 00:00 - 08.02.2017 01:00","0","79"
"08.02.2017 01:00 - 08.02.2017 02:00","0","14"
"08.02.2017 02:00 - 08.02.2017 03:00","0","31"
"08.02.2017 03:00 - 08.02.2017 04:00","0","68"
"08.02.2017 04:00 - 08.02.2017 05:00","0","221"
"08.02.2017 05:00 - 08.02.2017 06:00","0","357"
"08.02.2017 06:00 - 08.02.2017 07:00","0","380"
"08.02.2017 07:00 - 08.02.2017 08:00","0","199"
"08.02.2017 08:00 - 08.02.2017 09:00","0","98"
"08.02.2017 09:00 - 08.02.2017 10:00","0","133"
"08.02.2017 10:00 - 08.02.2017 11:00","0","221"
"08.02.2017 11:00 - 08.02.2017 12:00","0","199"
"08.02.2017 12:00 - 08.02.2017 13:00","0","250"
"08.02.2017 13:00 - 08.02.2017 14:00","0","234"
