"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"17.04.2016 17:00 - 17.04.2016 18:00","789","0"
"17.04.2016 18:00 - 17.04.2016 19:00","796","0"
"17.04.2016 19:00 - 17.04.2016 20:00","716","0"
"17.04.2016 20:00 - 17.04.2016 21:00","690","0"
"17.04.2016 21:00 - 17.04.2016 22:00","687","0"
"17.04.2016 22:00 - 17.04.2016 23:00","722","0"
"17.04.2016 23:00 - 18.04.2016 00:00","792","0"
"18.04.2016 00:00 - 18.04.2016 01:00","829","0"
"18.04.2016 01:00 - 18.04.2016 02:00","861","0"
"18.04.2016 02:00 - 18.04.2016 03:00","897","0"
"18.04.2016 03:00 - 18.04.2016 04:00","935","0"
"18.04.2016 04:00 - 18.04.2016 05:00","901","0"
"18.04.2016 05:00 - 18.04.2016 06:00","826","0"
"18.04.2016 06:00 - 18.04.2016 07:00","731","0"
"18.04.2016 07:00 - 18.04.2016 08:00","559","0"
"18.04.2016 08:00 - 18.04.2016 09:00","533","0"
"18.04.2016 09:00 - 18.04.2016 10:00","311","0"
"18.04.2016 10:00 - 18.04.2016 11:00","218","0"
"18.04.2016 11:00 - 18.04.2016 12:00","254","0"
"18.04.2016 12:00 - 18.04.2016 13:00","275","0"
"18.04.2016 13:00 - 18.04.2016 14:00","323","0"
"18.04.2016 14:00 - 18.04.2016 15:00","402","0"
"18.04.2016 15:00 - 18.04.2016 16:00","686","0"
"18.04.2016 16:00 - 18.04.2016 17:00","798","0"
"18.04.2016 17:00 - 18.04.2016 18:00","753","0"
"18.04.2016 18:00 - 18.04.2016 19:00","749","0"
"18.04.2016 19:00 - 18.04.2016 20:00","779","0"
"18.04.2016 20:00 - 18.04.2016 21:00","823","0"
"18.04.2016 21:00 - 18.04.2016 22:00","798","0"
"18.04.2016 22:00 - 18.04.2016 23:00","778","0"
"18.04.2016 23:00 - 19.04.2016 00:00","864","0"
"19.04.2016 00:00 - 19.04.2016 01:00","836","0"
"19.04.2016 01:00 - 19.04.2016 02:00","813","0"
"19.04.2016 02:00 - 19.04.2016 03:00","802","0"
"19.04.2016 03:00 - 19.04.2016 04:00","823","0"
"19.04.2016 04:00 - 19.04.2016 05:00","836","0"
"19.04.2016 05:00 - 19.04.2016 06:00","720","0"
"19.04.2016 06:00 - 19.04.2016 07:00","648","0"
"19.04.2016 07:00 - 19.04.2016 08:00","565","0"
"19.04.2016 08:00 - 19.04.2016 09:00","453","0"
"19.04.2016 09:00 - 19.04.2016 10:00","466","0"
"19.04.2016 10:00 - 19.04.2016 11:00","546","0"
"19.04.2016 11:00 - 19.04.2016 12:00","624","0"
"19.04.2016 12:00 - 19.04.2016 13:00","647","0"
"19.04.2016 13:00 - 19.04.2016 14:00","663","0"
"19.04.2016 14:00 - 19.04.2016 15:00","635","0"
"19.04.2016 15:00 - 19.04.2016 16:00","704","0"
"19.04.2016 16:00 - 19.04.2016 17:00","760","0"
"19.04.2016 17:00 - 19.04.2016 18:00","708","0"
"19.04.2016 18:00 - 19.04.2016 19:00","698","0"
"19.04.2016 19:00 - 19.04.2016 20:00","672","0"
"19.04.2016 20:00 - 19.04.2016 21:00","629","0"
"19.04.2016 21:00 - 19.04.2016 22:00","594","0"
"19.04.2016 22:00 - 19.04.2016 23:00","643","0"
"19.04.2016 23:00 - 20.04.2016 00:00","726","0"
"20.04.2016 00:00 - 20.04.2016 01:00","896","0"
"20.04.2016 01:00 - 20.04.2016 02:00","925","0"
"20.04.2016 02:00 - 20.04.2016 03:00","931","0"
"20.04.2016 03:00 - 20.04.2016 04:00","943","0"
"20.04.2016 04:00 - 20.04.2016 05:00","925","0"
"20.04.2016 05:00 - 20.04.2016 06:00","731","0"
"20.04.2016 06:00 - 20.04.2016 07:00","571","0"
"20.04.2016 07:00 - 20.04.2016 08:00","452","0"
"20.04.2016 08:00 - 20.04.2016 09:00","478","0"
"20.04.2016 09:00 - 20.04.2016 10:00","450","0"
"20.04.2016 10:00 - 20.04.2016 11:00","462","0"
"20.04.2016 11:00 - 20.04.2016 12:00","461","0"
"20.04.2016 12:00 - 20.04.2016 13:00","552","0"
"20.04.2016 13:00 - 20.04.2016 14:00","626","0"
"20.04.2016 14:00 - 20.04.2016 15:00","651","0"
"20.04.2016 15:00 - 20.04.2016 16:00","553","0"
"20.04.2016 16:00 - 20.04.2016 17:00","560","0"
"20.04.2016 17:00 - 20.04.2016 18:00","427","0"
"20.04.2016 18:00 - 20.04.2016 19:00","409","0"
"20.04.2016 19:00 - 20.04.2016 20:00","373","0"
"20.04.2016 20:00 - 20.04.2016 21:00","285","0"
"20.04.2016 21:00 - 20.04.2016 22:00","279","0"
"20.04.2016 22:00 - 20.04.2016 23:00","308","0"
"20.04.2016 23:00 - 21.04.2016 00:00","383","0"
"21.04.2016 00:00 - 21.04.2016 01:00","504","0"
"21.04.2016 01:00 - 21.04.2016 02:00","579","0"
"21.04.2016 02:00 - 21.04.2016 03:00","730","0"
"21.04.2016 03:00 - 21.04.2016 04:00","822","0"
"21.04.2016 04:00 - 21.04.2016 05:00","737","0"
"21.04.2016 05:00 - 21.04.2016 06:00","496","0"
"21.04.2016 06:00 - 21.04.2016 07:00","341","0"
"21.04.2016 07:00 - 21.04.2016 08:00","298","0"
"21.04.2016 08:00 - 21.04.2016 09:00","353","0"
"21.04.2016 09:00 - 21.04.2016 10:00","321","0"
"21.04.2016 10:00 - 21.04.2016 11:00","343","0"
"21.04.2016 11:00 - 21.04.2016 12:00","461","0"
"21.04.2016 12:00 - 21.04.2016 13:00","553","0"
"21.04.2016 13:00 - 21.04.2016 14:00","584","0"
"21.04.2016 14:00 - 21.04.2016 15:00","612","0"
"21.04.2016 15:00 - 21.04.2016 16:00","634","0"
"21.04.2016 16:00 - 21.04.2016 17:00","701","0"
"21.04.2016 17:00 - 21.04.2016 18:00","642","0"
"21.04.2016 18:00 - 21.04.2016 19:00","691","0"
"21.04.2016 19:00 - 21.04.2016 20:00","630","0"
"21.04.2016 20:00 - 21.04.2016 21:00","625","0"
"21.04.2016 21:00 - 21.04.2016 22:00","611","0"
"21.04.2016 22:00 - 21.04.2016 23:00","663","0"
"21.04.2016 23:00 - 22.04.2016 00:00","681","0"
"22.04.2016 00:00 - 22.04.2016 01:00","797","0"
"22.04.2016 01:00 - 22.04.2016 02:00","844","0"
"22.04.2016 02:00 - 22.04.2016 03:00","891","0"
"22.04.2016 03:00 - 22.04.2016 04:00","911","0"
"22.04.2016 04:00 - 22.04.2016 05:00","881","0"
"22.04.2016 05:00 - 22.04.2016 06:00","692","0"
"22.04.2016 06:00 - 22.04.2016 07:00","590","0"
"22.04.2016 07:00 - 22.04.2016 08:00","496","0"
"22.04.2016 08:00 - 22.04.2016 09:00","487","0"
"22.04.2016 09:00 - 22.04.2016 10:00","477","0"
"22.04.2016 10:00 - 22.04.2016 11:00","516","0"
"22.04.2016 11:00 - 22.04.2016 12:00","470","0"
"22.04.2016 12:00 - 22.04.2016 13:00","446","0"
"22.04.2016 13:00 - 22.04.2016 14:00","536","0"
"22.04.2016 14:00 - 22.04.2016 15:00","619","0"
"22.04.2016 15:00 - 22.04.2016 16:00","684","0"
"22.04.2016 16:00 - 22.04.2016 17:00","655","0"
"22.04.2016 17:00 - 22.04.2016 18:00","627","0"
"22.04.2016 18:00 - 22.04.2016 19:00","614","0"
"22.04.2016 19:00 - 22.04.2016 20:00","598","0"
"22.04.2016 20:00 - 22.04.2016 21:00","579","0"
"22.04.2016 21:00 - 22.04.2016 22:00","578","0"
"22.04.2016 22:00 - 22.04.2016 23:00","675","0"
"22.04.2016 23:00 - 23.04.2016 00:00","629","0"
"23.04.2016 00:00 - 23.04.2016 01:00","706","0"
"23.04.2016 01:00 - 23.04.2016 02:00","728","0"
"23.04.2016 02:00 - 23.04.2016 03:00","713","0"
"23.04.2016 03:00 - 23.04.2016 04:00","721","0"
"23.04.2016 04:00 - 23.04.2016 05:00","734","0"
"23.04.2016 05:00 - 23.04.2016 06:00","753","0"
"23.04.2016 06:00 - 23.04.2016 07:00","663","0"
"23.04.2016 07:00 - 23.04.2016 08:00","610","0"
"23.04.2016 08:00 - 23.04.2016 09:00","443","0"
"23.04.2016 09:00 - 23.04.2016 10:00","449","0"
"23.04.2016 10:00 - 23.04.2016 11:00","457","0"
"23.04.2016 11:00 - 23.04.2016 12:00","441","0"
"23.04.2016 12:00 - 23.04.2016 13:00","468","0"
"23.04.2016 13:00 - 23.04.2016 14:00","621","0"
"23.04.2016 14:00 - 23.04.2016 15:00","659","0"
"23.04.2016 15:00 - 23.04.2016 16:00","676","0"
"23.04.2016 16:00 - 23.04.2016 17:00","643","0"
"23.04.2016 17:00 - 23.04.2016 18:00","635","0"
"23.04.2016 18:00 - 23.04.2016 19:00","630","0"
"23.04.2016 19:00 - 23.04.2016 20:00","510","0"
"23.04.2016 20:00 - 23.04.2016 21:00","423","0"
"23.04.2016 21:00 - 23.04.2016 22:00","405","0"
"23.04.2016 22:00 - 23.04.2016 23:00","466","0"
"23.04.2016 23:00 - 24.04.2016 00:00","566","0"
"24.04.2016 00:00 - 24.04.2016 01:00","692","0"
"24.04.2016 01:00 - 24.04.2016 02:00","749","0"
"24.04.2016 02:00 - 24.04.2016 03:00","768","0"
"24.04.2016 03:00 - 24.04.2016 04:00","753","0"
"24.04.2016 04:00 - 24.04.2016 05:00","759","0"
"24.04.2016 05:00 - 24.04.2016 06:00","759","0"
"24.04.2016 06:00 - 24.04.2016 07:00","689","0"
"24.04.2016 07:00 - 24.04.2016 08:00","632","0"
"24.04.2016 08:00 - 24.04.2016 09:00","572","0"
"24.04.2016 09:00 - 24.04.2016 10:00","567","0"
"24.04.2016 10:00 - 24.04.2016 11:00","611","0"
"24.04.2016 11:00 - 24.04.2016 12:00","645","0"
"24.04.2016 12:00 - 24.04.2016 13:00","637","0"
"24.04.2016 13:00 - 24.04.2016 14:00","628","0"
"24.04.2016 14:00 - 24.04.2016 15:00","611","0"
"24.04.2016 15:00 - 24.04.2016 16:00","645","0"
"24.04.2016 16:00 - 24.04.2016 17:00","627","0"
"24.04.2016 17:00 - 24.04.2016 18:00","600","0"
"24.04.2016 18:00 - 24.04.2016 19:00","586","0"
"24.04.2016 19:00 - 24.04.2016 20:00","548","0"
"24.04.2016 20:00 - 24.04.2016 21:00","479","0"
"24.04.2016 21:00 - 24.04.2016 22:00","550","0"
"24.04.2016 22:00 - 24.04.2016 23:00","607","0"
"24.04.2016 23:00 - 25.04.2016 00:00","618","0"
"25.04.2016 00:00 - 25.04.2016 01:00","651","0"
"25.04.2016 01:00 - 25.04.2016 02:00","639","0"
"25.04.2016 02:00 - 25.04.2016 03:00","637","0"
"25.04.2016 03:00 - 25.04.2016 04:00","681","0"
"25.04.2016 04:00 - 25.04.2016 05:00","661","0"
"25.04.2016 05:00 - 25.04.2016 06:00","524","0"
"25.04.2016 06:00 - 25.04.2016 07:00","418","0"
"25.04.2016 07:00 - 25.04.2016 08:00","213","0"
"25.04.2016 08:00 - 25.04.2016 09:00","233","0"
"25.04.2016 09:00 - 25.04.2016 10:00","268","0"
"25.04.2016 10:00 - 25.04.2016 11:00","223","0"
"25.04.2016 11:00 - 25.04.2016 12:00","212","0"
"25.04.2016 12:00 - 25.04.2016 13:00","252","0"
"25.04.2016 13:00 - 25.04.2016 14:00","281","0"
"25.04.2016 14:00 - 25.04.2016 15:00","400","0"
"25.04.2016 15:00 - 25.04.2016 16:00","486","0"
"25.04.2016 16:00 - 25.04.2016 17:00","449","0"
"25.04.2016 17:00 - 25.04.2016 18:00","272","0"
"25.04.2016 18:00 - 25.04.2016 19:00","277","0"
"25.04.2016 19:00 - 25.04.2016 20:00","270","0"
"25.04.2016 20:00 - 25.04.2016 21:00","221","0"
"25.04.2016 21:00 - 25.04.2016 22:00","141","0"
"25.04.2016 22:00 - 25.04.2016 23:00","275","0"
"25.04.2016 23:00 - 26.04.2016 00:00","419","0"
"26.04.2016 00:00 - 26.04.2016 01:00","575","0"
"26.04.2016 01:00 - 26.04.2016 02:00","670","0"
"26.04.2016 02:00 - 26.04.2016 03:00","656","0"
"26.04.2016 03:00 - 26.04.2016 04:00","741","0"
"26.04.2016 04:00 - 26.04.2016 05:00","700","0"
"26.04.2016 05:00 - 26.04.2016 06:00","510","0"
"26.04.2016 06:00 - 26.04.2016 07:00","235","0"
"26.04.2016 07:00 - 26.04.2016 08:00","228","0"
"26.04.2016 08:00 - 26.04.2016 09:00","251","0"
"26.04.2016 09:00 - 26.04.2016 10:00","218","0"
"26.04.2016 10:00 - 26.04.2016 11:00","173","0"
"26.04.2016 11:00 - 26.04.2016 12:00","155","0"
"26.04.2016 12:00 - 26.04.2016 13:00","171","0"
"26.04.2016 13:00 - 26.04.2016 14:00","207","0"
"26.04.2016 14:00 - 26.04.2016 15:00","246","0"
"26.04.2016 15:00 - 26.04.2016 16:00","259","0"
"26.04.2016 16:00 - 26.04.2016 17:00","306","0"
"26.04.2016 17:00 - 26.04.2016 18:00","252","0"
"26.04.2016 18:00 - 26.04.2016 19:00","285","0"
"26.04.2016 19:00 - 26.04.2016 20:00","264","0"
"26.04.2016 20:00 - 26.04.2016 21:00","234","0"
"26.04.2016 21:00 - 26.04.2016 22:00","231","0"
"26.04.2016 22:00 - 26.04.2016 23:00","296","0"
"26.04.2016 23:00 - 27.04.2016 00:00","382","0"
"27.04.2016 00:00 - 27.04.2016 01:00","621","0"
"27.04.2016 01:00 - 27.04.2016 02:00","749","0"
"27.04.2016 02:00 - 27.04.2016 03:00","776","0"
"27.04.2016 03:00 - 27.04.2016 04:00","828","0"
"27.04.2016 04:00 - 27.04.2016 05:00","772","0"
"27.04.2016 05:00 - 27.04.2016 06:00","502","0"
"27.04.2016 06:00 - 27.04.2016 07:00","430","0"
"27.04.2016 07:00 - 27.04.2016 08:00","282","0"
"27.04.2016 08:00 - 27.04.2016 09:00","249","0"
"27.04.2016 09:00 - 27.04.2016 10:00","207","0"
"27.04.2016 10:00 - 27.04.2016 11:00","186","0"
"27.04.2016 11:00 - 27.04.2016 12:00","173","0"
"27.04.2016 12:00 - 27.04.2016 13:00","336","0"
"27.04.2016 13:00 - 27.04.2016 14:00","415","0"
"27.04.2016 14:00 - 27.04.2016 15:00","474","0"
"27.04.2016 15:00 - 27.04.2016 16:00","405","0"
"27.04.2016 16:00 - 27.04.2016 17:00","362","0"
"27.04.2016 17:00 - 27.04.2016 18:00","322","0"
"27.04.2016 18:00 - 27.04.2016 19:00","205","0"
"27.04.2016 19:00 - 27.04.2016 20:00","186","0"
"27.04.2016 20:00 - 27.04.2016 21:00","336","0"
"27.04.2016 21:00 - 27.04.2016 22:00","316","0"
"27.04.2016 22:00 - 27.04.2016 23:00","369","0"
"27.04.2016 23:00 - 28.04.2016 00:00","361","0"
"28.04.2016 00:00 - 28.04.2016 01:00","394","0"
"28.04.2016 01:00 - 28.04.2016 02:00","319","0"
"28.04.2016 02:00 - 28.04.2016 03:00","323","0"
"28.04.2016 03:00 - 28.04.2016 04:00","313","0"
"28.04.2016 04:00 - 28.04.2016 05:00","328","0"
"28.04.2016 05:00 - 28.04.2016 06:00","225","0"
"28.04.2016 06:00 - 28.04.2016 07:00","180","0"
"28.04.2016 07:00 - 28.04.2016 08:00","74","0"
"28.04.2016 08:00 - 28.04.2016 09:00","72","0"
"28.04.2016 09:00 - 28.04.2016 10:00","64","0"
"28.04.2016 10:00 - 28.04.2016 11:00","39","0"
"28.04.2016 11:00 - 28.04.2016 12:00","26","0"
"28.04.2016 12:00 - 28.04.2016 13:00","87","0"
"28.04.2016 13:00 - 28.04.2016 14:00","130","0"
"28.04.2016 14:00 - 28.04.2016 15:00","48","0"
"28.04.2016 15:00 - 28.04.2016 16:00","90","0"
"28.04.2016 16:00 - 28.04.2016 17:00","158","0"
"28.04.2016 17:00 - 28.04.2016 18:00","176","0"
"28.04.2016 18:00 - 28.04.2016 19:00","240","0"
"28.04.2016 19:00 - 28.04.2016 20:00","252","0"
"28.04.2016 20:00 - 28.04.2016 21:00","258","0"
"28.04.2016 21:00 - 28.04.2016 22:00","244","0"
"28.04.2016 22:00 - 28.04.2016 23:00","379","0"
"28.04.2016 23:00 - 29.04.2016 00:00","361","0"
"29.04.2016 00:00 - 29.04.2016 01:00","508","0"
"29.04.2016 01:00 - 29.04.2016 02:00","600","0"
"29.04.2016 02:00 - 29.04.2016 03:00","660","0"
"29.04.2016 03:00 - 29.04.2016 04:00","672","0"
"29.04.2016 04:00 - 29.04.2016 05:00","679","0"
"29.04.2016 05:00 - 29.04.2016 06:00","525","0"
"29.04.2016 06:00 - 29.04.2016 07:00","438","0"
"29.04.2016 07:00 - 29.04.2016 08:00","351","0"
"29.04.2016 08:00 - 29.04.2016 09:00","384","0"
"29.04.2016 09:00 - 29.04.2016 10:00","548","0"
"29.04.2016 10:00 - 29.04.2016 11:00","579","0"
"29.04.2016 11:00 - 29.04.2016 12:00","581","0"
"29.04.2016 12:00 - 29.04.2016 13:00","630","0"
"29.04.2016 13:00 - 29.04.2016 14:00","650","0"
"29.04.2016 14:00 - 29.04.2016 15:00","692","0"
"29.04.2016 15:00 - 29.04.2016 16:00","721","0"
"29.04.2016 16:00 - 29.04.2016 17:00","699","0"
"29.04.2016 17:00 - 29.04.2016 18:00","532","0"
"29.04.2016 18:00 - 29.04.2016 19:00","473","0"
"29.04.2016 19:00 - 29.04.2016 20:00","503","0"
"29.04.2016 20:00 - 29.04.2016 21:00","486","0"
"29.04.2016 21:00 - 29.04.2016 22:00","433","0"
"29.04.2016 22:00 - 29.04.2016 23:00","487","0"
"29.04.2016 23:00 - 30.04.2016 00:00","536","0"
"30.04.2016 00:00 - 30.04.2016 01:00","554","0"
"30.04.2016 01:00 - 30.04.2016 02:00","543","0"
"30.04.2016 02:00 - 30.04.2016 03:00","554","0"
"30.04.2016 03:00 - 30.04.2016 04:00","545","0"
"30.04.2016 04:00 - 30.04.2016 05:00","526","0"
"30.04.2016 05:00 - 30.04.2016 06:00","533","0"
"30.04.2016 06:00 - 30.04.2016 07:00","593","0"
"30.04.2016 07:00 - 30.04.2016 08:00","464","0"
"30.04.2016 08:00 - 30.04.2016 09:00","453","0"
"30.04.2016 09:00 - 30.04.2016 10:00","376","0"
"30.04.2016 10:00 - 30.04.2016 11:00","409","0"
"30.04.2016 11:00 - 30.04.2016 12:00","486","0"
"30.04.2016 12:00 - 30.04.2016 13:00","655","0"
"30.04.2016 13:00 - 30.04.2016 14:00","699","0"
"30.04.2016 14:00 - 30.04.2016 15:00","728","0"
"30.04.2016 15:00 - 30.04.2016 16:00","747","0"
"30.04.2016 16:00 - 30.04.2016 17:00","732","0"
"30.04.2016 17:00 - 30.04.2016 18:00","568","0"
"30.04.2016 18:00 - 30.04.2016 19:00","364","0"
"30.04.2016 19:00 - 30.04.2016 20:00","397","0"
"30.04.2016 20:00 - 30.04.2016 21:00","394","0"
"30.04.2016 21:00 - 30.04.2016 22:00","308","0"
"30.04.2016 22:00 - 30.04.2016 23:00","324","0"
"30.04.2016 23:00 - 01.05.2016 00:00","342","0"
"01.05.2016 00:00 - 01.05.2016 01:00","592","0"
"01.05.2016 01:00 - 01.05.2016 02:00","796","0"
"01.05.2016 02:00 - 01.05.2016 03:00","799","0"
"01.05.2016 03:00 - 01.05.2016 04:00","790","0"
"01.05.2016 04:00 - 01.05.2016 05:00","806","0"
"01.05.2016 05:00 - 01.05.2016 06:00","796","0"
"01.05.2016 06:00 - 01.05.2016 07:00","815","0"
"01.05.2016 07:00 - 01.05.2016 08:00","817","0"
"01.05.2016 08:00 - 01.05.2016 09:00","739","0"
"01.05.2016 09:00 - 01.05.2016 10:00","653","0"
"01.05.2016 10:00 - 01.05.2016 11:00","639","0"
"01.05.2016 11:00 - 01.05.2016 12:00","596","0"
"01.05.2016 12:00 - 01.05.2016 13:00","646","0"
"01.05.2016 13:00 - 01.05.2016 14:00","692","0"
"01.05.2016 14:00 - 01.05.2016 15:00","743","0"
"01.05.2016 15:00 - 01.05.2016 16:00","744","0"
"01.05.2016 16:00 - 01.05.2016 17:00","738","0"
"01.05.2016 17:00 - 01.05.2016 18:00","665","0"
"01.05.2016 18:00 - 01.05.2016 19:00","585","0"
"01.05.2016 19:00 - 01.05.2016 20:00","394","0"
"01.05.2016 20:00 - 01.05.2016 21:00","298","0"
"01.05.2016 21:00 - 01.05.2016 22:00","241","0"
"01.05.2016 22:00 - 01.05.2016 23:00","312","0"
"01.05.2016 23:00 - 02.05.2016 00:00","381","0"
"02.05.2016 00:00 - 02.05.2016 01:00","529","0"
"02.05.2016 01:00 - 02.05.2016 02:00","752","0"
"02.05.2016 02:00 - 02.05.2016 03:00","772","0"
"02.05.2016 03:00 - 02.05.2016 04:00","744","0"
"02.05.2016 04:00 - 02.05.2016 05:00","701","0"
"02.05.2016 05:00 - 02.05.2016 06:00","266","0"
"02.05.2016 06:00 - 02.05.2016 07:00","46","0"
"02.05.2016 07:00 - 02.05.2016 08:00","67","0"
"02.05.2016 08:00 - 02.05.2016 09:00","295","0"
"02.05.2016 09:00 - 02.05.2016 10:00","302","0"
"02.05.2016 10:00 - 02.05.2016 11:00","361","0"
"02.05.2016 11:00 - 02.05.2016 12:00","387","0"
"02.05.2016 12:00 - 02.05.2016 13:00","418","0"
"02.05.2016 13:00 - 02.05.2016 14:00","421","0"
"02.05.2016 14:00 - 02.05.2016 15:00","452","0"
"02.05.2016 15:00 - 02.05.2016 16:00","409","0"
"02.05.2016 16:00 - 02.05.2016 17:00","438","0"
"02.05.2016 17:00 - 02.05.2016 18:00","382","0"
"02.05.2016 18:00 - 02.05.2016 19:00","402","0"
"02.05.2016 19:00 - 02.05.2016 20:00","367","0"
"02.05.2016 20:00 - 02.05.2016 21:00","416","0"
"02.05.2016 21:00 - 02.05.2016 22:00","401","0"
"02.05.2016 22:00 - 02.05.2016 23:00","525","0"
"02.05.2016 23:00 - 03.05.2016 00:00","581","0"
"03.05.2016 00:00 - 03.05.2016 01:00","635","0"
"03.05.2016 01:00 - 03.05.2016 02:00","705","0"
"03.05.2016 02:00 - 03.05.2016 03:00","765","0"
"03.05.2016 03:00 - 03.05.2016 04:00","769","0"
"03.05.2016 04:00 - 03.05.2016 05:00","753","0"
"03.05.2016 05:00 - 03.05.2016 06:00","605","0"
"03.05.2016 06:00 - 03.05.2016 07:00","365","0"
"03.05.2016 07:00 - 03.05.2016 08:00","291","0"
"03.05.2016 08:00 - 03.05.2016 09:00","300","0"
"03.05.2016 09:00 - 03.05.2016 10:00","277","0"
"03.05.2016 10:00 - 03.05.2016 11:00","250","0"
"03.05.2016 11:00 - 03.05.2016 12:00","298","0"
"03.05.2016 12:00 - 03.05.2016 13:00","328","0"
"03.05.2016 13:00 - 03.05.2016 14:00","381","0"
"03.05.2016 14:00 - 03.05.2016 15:00","414","0"
"03.05.2016 15:00 - 03.05.2016 16:00","418","0"
"03.05.2016 16:00 - 03.05.2016 17:00","432","0"
"03.05.2016 17:00 - 03.05.2016 18:00","293","0"
"03.05.2016 18:00 - 03.05.2016 19:00","245","0"
"03.05.2016 19:00 - 03.05.2016 20:00","225","0"
"03.05.2016 20:00 - 03.05.2016 21:00","255","0"
"03.05.2016 21:00 - 03.05.2016 22:00","239","0"
"03.05.2016 22:00 - 03.05.2016 23:00","314","0"
"03.05.2016 23:00 - 04.05.2016 00:00","435","0"
"04.05.2016 00:00 - 04.05.2016 01:00","576","0"
"04.05.2016 01:00 - 04.05.2016 02:00","527","0"
"04.05.2016 02:00 - 04.05.2016 03:00","565","0"
"04.05.2016 03:00 - 04.05.2016 04:00","577","0"
"04.05.2016 04:00 - 04.05.2016 05:00","527","0"
"04.05.2016 05:00 - 04.05.2016 06:00","359","0"
"04.05.2016 06:00 - 04.05.2016 07:00","245","0"
"04.05.2016 07:00 - 04.05.2016 08:00","192","0"
"04.05.2016 08:00 - 04.05.2016 09:00","187","0"
"04.05.2016 09:00 - 04.05.2016 10:00","107","0"
"04.05.2016 10:00 - 04.05.2016 11:00","61","0"
"04.05.2016 11:00 - 04.05.2016 12:00","50","0"
"04.05.2016 12:00 - 04.05.2016 13:00","38","0"
"04.05.2016 13:00 - 04.05.2016 14:00","54","0"
"04.05.2016 14:00 - 04.05.2016 15:00","147","0"
"04.05.2016 15:00 - 04.05.2016 16:00","225","0"
"04.05.2016 16:00 - 04.05.2016 17:00","120","0"
"04.05.2016 17:00 - 04.05.2016 18:00","0","128"
"04.05.2016 18:00 - 04.05.2016 19:00","0","191"
"04.05.2016 19:00 - 04.05.2016 20:00","0","164"
"04.05.2016 20:00 - 04.05.2016 21:00","0","100"
"04.05.2016 21:00 - 04.05.2016 22:00","0","162"
"04.05.2016 22:00 - 04.05.2016 23:00","0","22"
"04.05.2016 23:00 - 05.05.2016 00:00","59","0"
"05.05.2016 00:00 - 05.05.2016 01:00","282","0"
"05.05.2016 01:00 - 05.05.2016 02:00","493","0"
"05.05.2016 02:00 - 05.05.2016 03:00","558","0"
"05.05.2016 03:00 - 05.05.2016 04:00","633","0"
"05.05.2016 04:00 - 05.05.2016 05:00","649","0"
"05.05.2016 05:00 - 05.05.2016 06:00","628","0"
"05.05.2016 06:00 - 05.05.2016 07:00","632","0"
"05.05.2016 07:00 - 05.05.2016 08:00","575","0"
"05.05.2016 08:00 - 05.05.2016 09:00","493","0"
"05.05.2016 09:00 - 05.05.2016 10:00","568","0"
"05.05.2016 10:00 - 05.05.2016 11:00","538","0"
"05.05.2016 11:00 - 05.05.2016 12:00","572","0"
"05.05.2016 12:00 - 05.05.2016 13:00","596","0"
"05.05.2016 13:00 - 05.05.2016 14:00","659","0"
"05.05.2016 14:00 - 05.05.2016 15:00","681","0"
"05.05.2016 15:00 - 05.05.2016 16:00","728","0"
"05.05.2016 16:00 - 05.05.2016 17:00","709","0"
"05.05.2016 17:00 - 05.05.2016 18:00","617","0"
"05.05.2016 18:00 - 05.05.2016 19:00","522","0"
"05.05.2016 19:00 - 05.05.2016 20:00","244","0"
"05.05.2016 20:00 - 05.05.2016 21:00","228","0"
"05.05.2016 21:00 - 05.05.2016 22:00","211","0"
"05.05.2016 22:00 - 05.05.2016 23:00","285","0"
"05.05.2016 23:00 - 06.05.2016 00:00","478","0"
"06.05.2016 00:00 - 06.05.2016 01:00","680","0"
"06.05.2016 01:00 - 06.05.2016 02:00","751","0"
"06.05.2016 02:00 - 06.05.2016 03:00","753","0"
"06.05.2016 03:00 - 06.05.2016 04:00","746","0"
"06.05.2016 04:00 - 06.05.2016 05:00","695","0"
"06.05.2016 05:00 - 06.05.2016 06:00","572","0"
"06.05.2016 06:00 - 06.05.2016 07:00","255","0"
"06.05.2016 07:00 - 06.05.2016 08:00","113","0"
"06.05.2016 08:00 - 06.05.2016 09:00","0","27"
"06.05.2016 09:00 - 06.05.2016 10:00","13","0"
"06.05.2016 10:00 - 06.05.2016 11:00","222","0"
"06.05.2016 11:00 - 06.05.2016 12:00","357","0"
"06.05.2016 12:00 - 06.05.2016 13:00","491","0"
"06.05.2016 13:00 - 06.05.2016 14:00","562","0"
"06.05.2016 14:00 - 06.05.2016 15:00","590","0"
"06.05.2016 15:00 - 06.05.2016 16:00","648","0"
"06.05.2016 16:00 - 06.05.2016 17:00","638","0"
"06.05.2016 17:00 - 06.05.2016 18:00","405","0"
"06.05.2016 18:00 - 06.05.2016 19:00","167","0"
"06.05.2016 19:00 - 06.05.2016 20:00","163","0"
"06.05.2016 20:00 - 06.05.2016 21:00","273","0"
"06.05.2016 21:00 - 06.05.2016 22:00","300","0"
"06.05.2016 22:00 - 06.05.2016 23:00","384","0"
"06.05.2016 23:00 - 07.05.2016 00:00","552","0"
"07.05.2016 00:00 - 07.05.2016 01:00","686","0"
